Județ,Localitate,Website,Email,Telefon
PRAHOVA,CERASU,https://www.primariacerasu.ro/,primariacomunacerasu@gmail.com,244297112
PRAHOVA,CHIOJDEANCA,http://chiojdeanca.infoprimarie.ro/,primaria.chiojdeancagmail.com,244461000
PRAHOVA,CIORANI,http://www.primariaciorani.ro/,administrator@primariaciorani.ro,244462025
PRAHOVA,COCORASTII COLT,https://cocorastiicolt.europrahova.eu/,cocorastiicolt@europrahova.eu,244484100
PRAHOVA,COCORASTII MISLII,http://www.cocorastiimislii.ro,primariacocorastiimislii@gmail.com,244229030
PRAHOVA,COLCEAG,http://colceag.infoprimarie.ro/,office@comunacolceag.ro,244447000
PRAHOVA,CORNU,https://www.primariacornu.ro/,primariacornu@gmail.com,244367461
PRAHOVA,COSMINELE,https://www.comunacosminele.ro/,primaria_cosminele@yahoo.com,244228220
PRAHOVA,DRAGANESTI,https://www.primariadraganesti.ro/,primar@primariadraganesti.ro,244465208
PRAHOVA,DRAJNA,https://www.primaria-drajna.ro/,secretar.drajna@gmail.com,244290202
PRAHOVA,DUMBRAVA,http://dumbrava.infoprimarie.ro/,primariadumbrava@gmail.com,244471400
PRAHOVA,DUMBRAVESTI,http://www.dumbravesti.ro/,dumbravesti@yahoo.com,244226057
PRAHOVA,FANTANELE,http://fintinele.infoprimarie.ro/,primariafantanelephyahoo.com,244442000
PRAHOVA,FILIPESTII DE PADURE,http://www.filipestiidepadure.ro/,primariefilipestiidepadure.ro,244386801
PRAHOVA,FILIPESTII DE TARG,https://www.primariafilipestiidetarg.ro/,secretar@primariafilipestiidetarg.ro,244389489
PRAHOVA,FLORESTI,https://www.cjph.ro/judetul-prahova/localitatile-judetului/106-primaria-floresti,floresti_primaria@yahoo.com,244369114
PRAHOVA,FULGA,https://primariafulga.ro/,primaria_fulga@yahoo.com,0244449000; 0244449057
PRAHOVA,GHERGHITA,https://www.primariacomuneigherghita.ro/,primaria_gherghita@yahoo.com,0244474662; 0244474663
PRAHOVA,GORGOTA,https://www.primariagorgota.ro/,primar@primariagorgota.ro,244474511
PRAHOVA,GORNET,http://www.primariagornet.ro/,primariagornet@yahoo.com,0244419103; 0244419251
PRAHOVA,GORNET-CRICOV,https://www.primariagornetcricov.ro/,primariagornetcricov@yahoo.com,244440649
PRAHOVA,GURA VADULUI,https://www.comunaguravadului.ro/,primaria@comunaguravadului.ro,244251005
PRAHOVA,GURA VITIOAREI,https://www.guravitioarei.ro/,guravitioarei@prefecturaprahova.ro,0244285067; 0244285300
PRAHOVA,IORDACHEANU,http://primariaiordacheanu.ro/,prim_iordacheanu@yahoo.com,244440149
PRAHOVA,IZVOARELE,http://www.izvoarele-ph.ro/,primar@primariaizvoarele-ph.ro,0244292384; 0244292047; 0751099931
PRAHOVA,JUGURENI,https://www.primariajugureni.ro/,contact@primariajugureni.ro,0244891941; 0344505263; 0244891903
PRAHOVA,LAPOS,https://www.primarialapos.ro/,primaria.lapos@yahoo.com,244444655
PRAHOVA,LIPANESTI,https://www.lipanesti.ro/,contact@lipanesti.ro,0244215217; 0244215151
PRAHOVA,MAGURELE,https://www.magurele-ph.ro/,primarie@magurele-ph.ro,244217401
PRAHOVA,MAGURENI,https://www.comunamagureni.ro/,contact@comunamagureni.ro,0244384760; 0244384898
PRAHOVA,MANECIU,https://primaria-maneciu.ro/,contact@primaria-maneciu.ro,0244295225; 0244295550
PRAHOVA,MANESTI,http://www.primaria-manesti.ro/,primaria.manesti@yahoo.com,244484304
PRAHOVA,OLARI,http://www.primariaolari.ro/,primar@primariaolari.ro,0244474662; 0244471300; 0244471301
PRAHOVA,PACURETI,http://comunapacureti.ro/,primaria_pacureti@yahoo.com,244219099
PRAHOVA,PAULESTI,https://comunapaulesti.ro/,primar@comunapaulesti.ro,244224300
PRAHOVA,PLOPU,http://primariaplopu.ro/,office@primariaplopu.ro,244460592
PRAHOVA,PODENII NOI,https://www.cjph.ro/judetul-prahova/localitatile-judetului/128-primaria-podenii-noi,primaria.podeniinoi@gmail.com,244414032
PRAHOVA,POIANA CAMPINA,http://primariapoiana-campina.ro/,primpoianacampina@yahoo.com,0244351367; 0244351920
PRAHOVA,POIENARII BURCHII,http://www.primariapoienariiburchii.ro/,primariapoienarib@yahoo.com,0244486244; 0244486015
PRAHOVA,POSESTI,http://www.primariaposesti.ro/,primariaposesti@yahoo.com,244422201
PRAHOVA,PREDEAL-SARARI,https://primariapredeal-sarari.ro/,contact@primariapredeal-sarari.ro,244287164
PRAHOVA,PROVITA DE JOS,https://comunaprovitadejos.ro/,primariaprovitadejos@yahoo.com,244354227
PRAHOVA,PROVITA DE SUS,https://www.primariaprovitadesus.ro/,primariaprovitadesus_ph@yahoo.com,0244354567; 0244354856
PRAHOVA,PUCHENII MARI,https://www.pucheniimari.ro/,N/A,244477305
PRAHOVA,RAFOV,http://primariarifov.ro/,primariarifov@yahoo.com,244478402
PRAHOVA,SALCIA,http://www.primaria-salcia.ro/,primariasalcia@ymail.com,244441026
PRAHOVA,SALCIILE,https://salciile.informare.ro/,salciile@prefecturaprahova.ro,244444000
PRAHOVA,SANGERU,http://sangeru.europrahova.eu/,sangeru@europrahova.eu,244441016
PRAHOVA,SCORTENI,http://www.primariascorteni.ro/,office@primariascorteni.ro,244355221
PRAHOVA,SECARIA,https://www.cjph.ro/judetul-prahova/localitatile-judetului/144-primaria-secaria,primaria_secaria@yahoo.com,244394081
PRAHOVA,SIRNA,https://comunasirna.ro/,primaria_sirna@yahoo.com,244485012
PRAHOVA,SOIMARI,https://www.comunasoimari.ro/,primaria@comunasoimari.ro,244416330
PRAHOVA,SOTRILE,https://www.comunasotrile.ro/,primaria_comsotrile@yahoo.com,244359001
PRAHOVA,STARCHIOJD,http://www.primariastarchiojd.ro/,starchiojd@primariastarchiojd.ro,0244420134; 0244420203; 0244420290
PRAHOVA,STEFESTI,http://www.primariastefesti.ro/,primar@primariastefesti.ro,244243030
PRAHOVA,SURANI,http://primariasurani.ro/,primar@primariasurani.ro,244416020
PRAHOVA,TALEA,https://www.comunatalea.ro/,primariatalea@yahoo.com,244391600
PRAHOVA,TARGSORU VECHI,https://www.comunatirgsoruvechi.ro/,secretar@comunatirgsoruvechi.ro,244482291
PRAHOVA,TATARU,https://primariatataru.ro/,primar@primariatataru.ro,0244460000; 0244460200
PRAHOVA,TEISANI,https://teisani.europrahova.eu/,teisani@europrahova.eu,0244288207; 0244288572
PRAHOVA,TELEGA,http://www.comunatelega.ro,primariatelega@yahoo.com,244368468
PRAHOVA,TINOSU,https://www.comunatinosu.ro/,primaria@comunatinosu.ro,244482702
PRAHOVA,TOMSANI,https://www.primariatomsani.ro/,primariatomsani@yahoo.com,244237000
PRAHOVA,VADU SAPAT,www.comunavadusapat.ro,vadusapat_ph@yahoo.com,244442178
PRAHOVA,VALCANESTI,www.comunavilcanesti.ro,primariavalcanesti@yahoo.com,244227550
PRAHOVA,VALEA CALUGAREASCA,www.primariavaleacalugareasca.ro,secretar@primariavaleacalugareasca.ro,244235444
PRAHOVA,VALEA DOFTANEI,www.primariavaleadoftanei.ro,secretar@primariavaleadoftanei.ro,244365367
PRAHOVA,VARBILAU,www.primaria-varbilau.ro,primar@primaria-varbilau.ro,244244091
SATU MARE,MUNICIPIUL SATU MARE,http://www.satu-mare.ro/,primaria@primariasm.ro,0261807566; 0261807569
SATU MARE,MUNICIPIUL CAREI,https://www.municipiulcarei.ro/,primariacar@yahoo.com,261861663
SATU MARE,ORAS ARDUD,https://orasardud.ro/,primaria@orasardud.ro,261767130
SATU MARE,ORAS LIVADA,https://primaria-livada.ro/,primarialivadasm@yahoo.com,261840714
SATU MARE,ORAS NEGRESTI-OAS,https://www.negresti-oas.ro/,primarie@negresti-oas.ro,0261854845; 0261853112
SATU MARE,ORAS TASNAD,http://tasnad.primariatasnad.ro/,office@primariatasnad.ro,0261825701; 0261825860
SATU MARE,ACIS,http://www.primariaacas.ro/,office@primariaacas.ro,261871161
SATU MARE,AGRIS,https://comunaagris.ro/,primaria@comunaagris.ro,261878112
SATU MARE,ANDRID,http://www.primariaandrid.ro/,primariaandrid@yahoo.com,0261820409; 0261820491
SATU MARE,APA,http://primaria-apa.eu/,primaria.apa@gmail.com,0261843001; 0261843366; 0261843212
SATU MARE,BARSAU,https://comunabarsau.ro/,primariabarsau@yahoo.com,261876004
SATU MARE,BATARCI,https://www.primariabatarci.ro/,primaria_batarci@yahoo.com,261837024
SATU MARE,BELTIUG,https://www.comunabeltiug.ro/,primaria.beltiug@yahoo.com,261870071
SATU MARE,BERVENI,http://www.berveni.eu/,primberveni@yahoo.com,0261872001; 0261872131
SATU MARE,BIXAD,https://www.primaria-bixad.ro/,primaria_bixad@yahoo.com,261843752
SATU MARE,BOGDAND,https://www.primariabogdand.ro/,office@primariabogdand.ro,261828201
SATU MARE,BOTIZ,https://www.botiz.ro/,primaria_botiz@yahoo.com,261774026
SATU MARE,CALINESTI-OAS,https://www.primariacalinestioas.ro/,primariacalinestioas@yahoo.com,261839001
SATU MARE,CAMARZANA,http://www.primariacamarzana.ro/,primariacamarzana@gmail.com,261833001
SATU MARE,CAMIN,http://primariacamin.ro/,primaria_camin@yahoo.com,0261872789; 0788398232
SATU MARE,CAPLENI,http://www.capleni.ro/,capleni@cjsm.ro,261873001
SATU MARE,CAUAS,N/A,primariacauas@yahoo.com,0261873416; 0261873401
SATU MARE,CEHAL,N/A,primaria.cehal@yahoo.com,261822245
SATU MARE,CERTEZE,https://www.primaria-certeze.ro/,office@primaria-certeze.ro,261858005
SATU MARE,CIUMESTI,https://primariaciumesti.ro/,primariaciumesti@yahoo.com,261821280
SATU MARE,CRAIDOROLT,https://www.craidorolt.ro/,office@craidorolt.ro,0261876566; 0261876567; 0261876565
SATU MARE,CRUCISOR,https://www.crucisor.ro/,primaria@crucisor.ro,261821130
SATU MARE,CULCIU,https://www.primariaculciu.ro/,primaria@primariaculciu.ro,261829610
SATU MARE,DOBA,http://www.primariadoba.ro/,primariadoba@yahoo.com,261869115
SATU MARE,DOROLT,https://primariadorolt.ro/,office@craidorolt.ro,0261751238; 0261751355
SATU MARE,FOIENI,https://consiliullocalfoieni.ro/,contact@consiliullocalfoieni.ro,0261874601; 0261874798
SATU MARE,GHERTA MICA,https://www.primariaghertamica.ro/,primar@primariaghertamica.ro,261838010
SATU MARE,HALMEU,https://www.halmeu.ro/,primariahalmeu@halmeu.ro,0261773673; 0261773002
SATU MARE,HODOD,https://comunahodod.ro/,contact@comunahodod.ro,261829001
SATU MARE,HOMOROADE,https://www.primariahomoroade.ro/,office@primariahomoroade.ro,261870705
SATU MARE,LAZURI,https://lazuri.ro/,primaria@lazuri.ro,261753213
SATU MARE,MEDIESU AURIT,https://www.mediesuaurit.ro/,primaria@mediesuaurit.ro,261842530
SATU MARE,MICULA,https://comunamicula.ro/,primaria@comunamicula.ro,361425002
SATU MARE,MOFTIN,https://www.primariamoftin.ro/,primariamoftin@yahoo.com,0261875021; 0261875116
SATU MARE,ODOREU,https://www.odoreu.ro/,secretariatprimariaodoreu@odoreu.ro,261775062
SATU MARE,ORASU NOU,https://www.orasunou.ro/,corasunou@yahoo.com,0261830001; 0261830109
SATU MARE,PAULESTI,https://paulestism.ro/,comunapaulesti@yahoo.com,261757306
SATU MARE,PETRESTI,http://www.petrifeld.ro/,primariapetresti@gmail.com,261820063
SATU MARE,PIR,https://primariapir.ro/,primariapir@yahoo.com,0261821702; 0261821718
SATU MARE,PISCOLT,https://primariapiscolt.ro/,primariacomuneipiscolt@yahoo.com,261824800
SATU MARE,POMI,https://primariapomi.ro/,contact@primariapomi.ro,261871701
SATU MARE,PORUMBESTI,https://primariaporumbesti.ro/,primar@primariaporumbesti.ro,361525014
SATU MARE,RACSA,https://www.racsasm.ro/,primaria@racsasm.ro,261826851
SATU MARE,SACASENI,https://primaria-sacaseni.ro/,primsacaseni@yahoo.com,0261822608; 0261822605
SATU MARE,SANISLAU,https://www.primariasanislau.ro/,sanislau.primaria@yahoo.com,261821201
SATU MARE,SANTAU,https://primariasantau.ro/,primar@primariasantau.ro,261823015
SATU MARE,SAUCA,N/A,secretar@primariasauca.ro,0261822865; 0261822875
SATU MARE,SOCOND,https://primaria-socond.ro/,primariasocond@yahoo.com,261871507
SATU MARE,SUPUR,http://www.comunasupur.ro/,primariasupur@gmail.com,261823332
SATU MARE,TARNA MARE,https://www.comunatarnamare.ro/,primtarna_sm@yahoo.com,0261832333; 0261832323
SATU MARE,TARSOLT,https://primariatarsolt.ro/,secretar@primariatirsolt.ro,0261833820; 0261833824
SATU MARE,TEREBESTI,https://primariaterebesti.ro/,primaria_terebesti@yahoo.com,261875850
SATU MARE,TIREAM,https://www.tiream.ro/,primaria@tiream.ro,0261873601; 0261873718
SATU MARE,TURT,https://www.primariaturt.ro/,contact@primariaturt.ro,261834672
SATU MARE,TURULUNG,http://www.primariaturulung.ro/,primtur@yahoo.com,0261836340; 0261836001
SATU MARE,URZICENI,https://www.comunaurziceni.ro/,primaria@comunaurziceni.ro,261874215
SATU MARE,VALEA VINULUI,http://primariavaleavinului.ro/,contact@primariavaleavinului.ro,261876746
SATU MARE,VAMA,https://vama-sm.ro/,primaria@vama-sm.ro,261857001
SATU MARE,VETIS,https://www.vetis.ro/,primaria@vetis.ro,0261820702; 0261820741; 0261806016; 0261820783
SATU MARE,VIILE SATU MARE,http://viilesatumare.ro/,viilesm@yahoo.com,0261754224; 0261754115
SALAJ,MUNICIPIUL ZALAU,https://www.zalausj.ro/,primaria@zalausj.ro,260610550
SALAJ,ORAS CEHU SILVANIEI,www.primaria-cehusilvaniei.ro,primaria_cehu@yahoo.com,260650355
SALAJ,ORAS JIBOU,https://primariajibou.ro/site/,primaria_jibou@yahoo.com,260644558
SALAJ,ORAS SIMLEU SILVANIEI,https://www.simleusilvaniei.ro/,primaria_simleu@yahoo.com,260679220
SALAJ,AGRIJ,https://www.comunaagrij.ro,primar@comunaagrij.ro,260658658
SALAJ,ALMASU,https://www.facebook.com/pages/category/Public-Service/Primaria-Almasu-113294830312763/,primariaalmasu.salaj@yahoo.com,260626609
SALAJ,BABENI,http://comunababenisalaj.ro/,comunababeni@yahoo.com,260634455
SALAJ,BALAN,https://primariabalan.ro/site/,primariabalan@yahoo.com,0260664403; 0260664404
SALAJ,BANISOR,https://www.primariabanisor.ro/,primaria_banisor@yahoo.com,260637571
SALAJ,BENESAT,http://comunabenesat.ro/,benesatsj@yahoo.com,260654184
SALAJ,BOBOTA,http://www.primariabobota.ro/,primar@primariabobota.ro,260652431
SALAJ,BOCSA,https://www.comunabocsa.ro/,office@comunabocsa.ro,0260623682; 0260623501
SALAJ,BOGHIS,https://primariaboghis.ro/,primariaboghis@yahoo.com,0260623850; 0260623733
SALAJ,BUCIUMI,https://comunabuciumi.ro/,secretar@comunabuciumi.ro,260624608
SALAJ,CAMAR,https://camarsj.ro/,primariacamar@yahoo.com,260672101
SALAJ,CARASTELEC,http://www.carastelec.ro/,faluvegi@carastelec.ro,260673737
SALAJ,CHIESD,http://www.primariachiesd.ro/,chiesd@cjsj.ro,0260652906; 0260652801; 0260652802
SALAJ,CIZER,http://www.primariacizer.ro/,primariacizer@yahoo.com,260625401
SALAJ,COSEIU,https://www.comunacoseiu.ro/,primariacoseiu@yahoo.com,260653021
SALAJ,CRASNA,http://primariacrasna.ro/,secretar@crasna.ro,260636066
SALAJ,CREACA,https://comunacreaca.ro/,primaria_creaca2017@yahoo.com,260646557
SALAJ,CRISENI,https://www.primariacriseni.ro/,primaria.criseni@gmail.com,260610480
SALAJ,CRISTOLT,https://www.comunacristolt.ro/,primariacristolt@yahoo.com,260635958
SALAJ,CUZAPLAC,N/A,primariacuzaplac@yahoo.com,260626300
SALAJ,DOBRIN,http://comunadobrin.ro/,primariadobrin@yahoo.com,260668803
SALAJ,DRAGU,http://comunadragusalaj.ro/,primariadragu@yahoo.com,260628701
SALAJ,FILDU DE JOS,https://www.primariafildudejos.ro/,primariafildu@yahoo.com,260667832
SALAJ,GALGAU,https://www.primariagilgau.ro/,gilgau@primariagilgau.ro,260647250
SALAJ,GARBOU,http://comunagarbou.ro/,primariagirbou@yahoo.com,260639199
SALAJ,HALMASD,https://primariahalmasd.ro/c,primariahalmasd@yahoo.com,260623001
SALAJ,HERECLEAN,https://primariahereclean.ro/,primariahereclean@yahoo.com,260629480
SALAJ,HIDA,https://comunahida.ro/,primariahida@gmail.com,260628301
SALAJ,HOROATU CRASNEI,https://www.comunahoroatucrasnei.ro/,primaria_horoat@yahoo.com,260637460
SALAJ,ILEANDA,http://comunaileanda.ro/,prim.ileanda@gmail.com,260648607
SALAJ,IP,https://primariaip.ro/,primipsj@yahoo.com,260671719
SALAJ,LETCA,http://comuna-letca.ro/,primarialetca@yahoo.com,260634643
SALAJ,LOZNA,https://www.primarialozna.ro/,primarialozna@yahoo.com,260635301
SALAJ,MAERISTE,http://comunamaeriste.ro/,primariamaeriste@yahoo.com,260657385
SALAJ,MARCA,http://marcasj.ro/,contact@marcasj.ro,260679663
SALAJ,MESESENII DE JOS,https://www.meseseniidejos.ro/,primaria@meseseniidejos.ro,260663365
SALAJ,MIRSID,http://www.comunamirsid.ro/,primaria@comunamirsid.ro,260663591
SALAJ,NAPRADEA,https://primarianapradea.ro/,primarianapradea@yahoo.com,260646175
SALAJ,NUSFALAU,https://nusfalau.ro/,primarianusfalau@yahoo.com,260670002
SALAJ,PERICEI,http://comunapericei.ro/,periceisj@gmail.com,260672701
SALAJ,PLOPIS,https://www.comunaplopis.ro/,contact@comunaplopis.ro,260671102
SALAJ,POIANA BLENCHII,https://www.poiana-blenchii.ro/,primaria@poiana-blenchii.ro,260635645
SALAJ,ROMANASI,https://www.primariaromanasi.ro/,primariaromanasi@yahoo.com,260624025
SALAJ,RUS,https://comunarus.ro/,primariarus@yahoo.com,260639302
SALAJ,SAG,https://www.primariasig.ro/,comuna_sig@yahoo.ro,260673100
SALAJ,SALATIG,http://comunasalatig.ro/,primariasalatig@yahoo.com,260650480
SALAJ,SAMSUD,https://samsud.ro/,contact@samsud.ro,0260653201; 0786763334
SALAJ,SANMIHAIU ALMASULUI,https://sinmihaiualmasului.ro/,primarie_sinmihai@mynextgen.ro,260627100
SALAJ,SARMASAG,https://www.sarmasag.ro/ro/home.html,primariasarmasag@yahoo.com,260655500
SALAJ,SIMISNA,https://www.primariasimisna.ro/,primariasimisna@yahoo.com,260639503
SALAJ,SOMES-ODORHEI,https://www.comunasomesodorhei.ro/,somesodorheicj@yahoo.co.uk,260654603
SALAJ,SURDUC,http://www.primariasurduc.ro/,primaria_surduc@yahoo.com,260634702
SALAJ,TREZNEA,https://primariatreznea.ro/,primariatreznea@gmail.com,260658044
SALAJ,VALCAU DE JOS,https://primariavalcaudejos.ro/ro,contact@primariavalcaudejos.ro,260670869
SALAJ,VARSOLT,http://virsolt.ro/,primariavirsolt@gmail.com,260672501
SALAJ,ZALHA,https://www.comunazalha.ro/,primariazalha@yahoo.com,260639800
SALAJ,ZIMBOR,N/A,primariazimbor@yahoo.com,260627501
SIBIU,MUNICIPIUL SIBIU,www.sibiu.ro,pms@sibiu.ro,269208800
SIBIU,MUNICIPIUL MEDIAS,www.primariamedias.ro,primaria@primariamedias.ro,0269803803; 0745108036
SIBIU,ORAS AGNITA,https://primaria-agnita.ro/,office@primaria-agnita.ro,269510465
SIBIU,ORAS AVRIG,https://primaria-avrig.ro/,office@primaria-avrig.ro,269523101
SIBIU,ORAS CISNADIE,http://www.cisnadie.ro/,primarie@cisnadie.ro,269561147
SIBIU,ORAS COPSA MICA,https://www.copsa-mica.ro/,primaria_copsa@birotec.ro,269840120
SIBIU,ORAS DUMBRAVENI,https://www.primariadumbraveni.ro/,office@primariadumbraveni.ro,"0269865326
0269865611"
SIBIU,ORAS MIERCUREA SIBIULUI,http://www.miercureasibiului.ro/,primmsb@yahoo.com,0269533102; 0269533213
SIBIU,ORAS OCNA SIBIULUI,https://www.primariaocnasibiului.ro/,primariaocna@yahoo.com,269541301
SIBIU,ORAS SALISTE,https://saliste-sibiu.ro/,primaria@primariasaliste.ro,269553512
SIBIU,ORAS TALMACIU,www.talmaciu.ro,primaria@talmaciu.ro,269555401
SIBIU,ALMA,https://primariaalma.ro/,primaria.alma@sibiu.stslink.ro,269257545
SIBIU,ALTINA,https://primariaaltina.ro/,primaria.altana@yahoo.com,269581101
SIBIU,APOLDU DE JOS,https://comunaapoldudejos.ro/,apoldudejos@gmail.com,269588101
SIBIU,ARPASU DE JOS,https://www.primariaarpasudejos.ro/,contact@primariaarpasudejos.ro,269520101
SIBIU,ATEL,https://primaria-atel.ro/,primaria_atel@yahoo.com,269515714
SIBIU,AXENTE SEVER,https://www.axentesever.ro/,primaria_axsever@yahoo.com,269840001
SIBIU,BAZNA,https://comunabazna.ro/,office@comunabazna.ro,269850102
SIBIU,BIERTAN,https://comunabiertan.ro/,primariabiertan@yahoo.com,269868359
SIBIU,BIRGHIS,https://comunabirghis.ro/,primariabirghis@yahoo.com,269517101
SIBIU,BLAJEL,https://www.primariablajel.ro/,primariablajel@yahoo.co.uk,269851101
SIBIU,BOITA,http://boita.ro/,primaria@boita.ro,269556136
SIBIU,BRADENI,https://www.comunabradeni.ro/,primariabradeni@yahoo.com,269518101
SIBIU,BRATEIU,https://primariabrateiu.ro/,primaria.brateiu@gmail.com,269863101
SIBIU,BRUIU,https://www.primariabruiu.eu/,primariabruiu@yahoo.com,269586501
SIBIU,CARTA,https://comunacarta.ro//,contact@comunacarta.ro,269521101
SIBIU,CARTISOARA,https://comunacirtisoara-sibiu.ro/,cirtisoara@yahoo.com,269521620
SIBIU,CHIRPAR,https://chirpar.ro/,primaria_chirpar@yahoo.com,0269586101; 0269586178
SIBIU,CRISTIAN,https://comunacristian.ro/,contact@comunacristian.ro,269579101
SIBIU,DARLOS,https://www.primariadarlos.ro/,darlos@primariadarlos.ro,269852400
SIBIU,GURA RAULUI,https://www.primariagurariului.ro/,primariagurariului@yahoo.ro,269572001
SIBIU,HOGHILAG,https://hoghilag.ro/,primariahoghilag@yahoo.com,269866801
SIBIU,IACOBENI,https://www.comuna-iacobeni.ro/,iacobeniprimaria@yahoo.com,269513750
SIBIU,JINA,https://comunajina.ro/,primariajina@yahoo.com,269532101
SIBIU,LASLEA,https://comunalaslea.ro/,primarialaslea@yahoo.com,269516102
SIBIU,LOAMNES,https://loamnessibiu.ro/,primarialoamnes@yahoo.com,0269537101; 0269537179
SIBIU,LUDOS,https://civilizatiasecaselor.comunaludos.ro/,primarialudos@yahoo.com,269589101
SIBIU,MARPOD,http://www.primariamarpod.ro/index.php?lc=ro,clmarpod@yahoo.com,269584111
SIBIU,MERGHINDEAL,https://primariamerghindeal.ro/,primariamerghindeal@yahoo.com,0269517501; 0269517505
SIBIU,MICASASA,https://primaria-micasasa.ro/,pmicasasa@yahoo.com,374062141
SIBIU,MIHAILENI,https://comunamihailenisb.ro/,primariamihailenisb@yahoo.com,0269254522; 0269254633
SIBIU,MOSNA,https://comunamosna.ro/,primaria_mosna@yahoo.com,0269862041
SIBIU,NOCRICH,https://www.nocrich.ro/,nocrich@gmail.com,269582102
SIBIU,ORLAT,https://comunaorlat.ro/,primariaorlat@yahoo.com,0269571104; 0269571455
SIBIU,PAUCA,https://comunapauca.ro/,primaria.pauca@yahoo.com,269580101
SIBIU,POIANA SIBIULUI,https://comunapoianasibiului.ro/,contact@comunapoianasibiului.ro,269531101
SIBIU,POPLACA,https://comunapoplaca.ro/,p_poplaca@yahoo.com,269573101
SIBIU,PORUMBACU DE JOS,https://www.porumbacudejos.ro/,primariaporumbacu@yahoo.com,269522101
SIBIU,RACOVITA,https://racovita-sb.ro/,racovitaprimaria@yahoo.com,269527201
SIBIU,RASINARI,primaria-rasinari.ro,primaria.rasinari@yahoo.com,269557200
SIBIU,RAU SADULUI,https://riusadului.ro/,primaria.raulsadului@sibiu.stslink.ro,0269567001; 0269567200; 0269567600
SIBIU,ROSIA,https://primariarosia-sb.ro/,primaria.rosia_sb@yahoo.com,269582301
SIBIU,SADU,https://www.sadu.ro/,contact@sadu.ro,269568119
SIBIU,SEICA MARE,https://seicamare.ro/,primariaseicamare@yahoo.com,269853113
SIBIU,SEICA MICA,https://www.seicamica.ro/,pseicamica@yahoo.com,369108644
SIBIU,SELIMBAR,https://primariaselimbar.ro/,contact@primariaselimbar.ro,269560001
SIBIU,SLIMNIC,https://primariaslimnic.ro/,primariaslimnic@yahoo.com,269856101
SIBIU,SURA MARE,https://primariasuramare.ro/,contact@primariasuramare.ro,269543288
SIBIU,SURA MICA,https://comunasuramica.ro/,pr_suramica@yahoo.com,269577101
SIBIU,TARNAVA,https://www.primariatirnava.ro/,ghiseulunic@primariatirnava.ro,269806775
SIBIU,TILISCA,https://www.comunatilisca.ro/,primariatilisca@yahoo.com,0269554002; 0269554101
SIBIU,TURNU ROSU,https://primariaturnurosu.ro/,primariaturnurosu@yahoo.com,269527888
SIBIU,VALEA VIILOR,https://valea-viilor.ro/,primariavv@yahoo.com,0269515109;0269515400
SIBIU,VURPAR,https://www.vurpar.ro/,contact@vurpar.ro,269544001
SUCEAVA,MUNICIPIUL SUCEAVA,http://primariasv.ro,primsv@primariasv.ro,230212696
SUCEAVA,MUNICIPIUL CAMPULUNG MOLDOVENESC,https://www.campulungmoldovenesc.ro,primaria@campulungmoldovenesc.ro,230314425
SUCEAVA,MUNICIPIUL FALTICENI,http://www.falticeni.ro,falticeni@falticeni.ro,230541422
SUCEAVA,MUNICIPIUL RADAUTI,https://primariaradauti.ro,relatiipublice@primariaradauti.ro,230561140
SUCEAVA,MUNICIPIUL VATRA DORNEI,http://www.vatra-dornei.ro,primaria@vatra-dornei.ro,230375229
SUCEAVA,ORAS BROSTENI,https://www.brosteni.primarievn.ro,primariabrosteni@yahoo.com,237675268
SUCEAVA,ORAS CAJVANA,https://www.cajvana.ro,primaria_cajvana@yahoo.com,230539222
SUCEAVA,ORAS DOLHASCA,https://primariadolhasca.ro,primariadolhasca@yahoo.com,230573272
SUCEAVA,ORAS FRASIN,https://www.primariaorasuluifrasin.ro,registratura@primariaorasuluifrasin.ro,230235334
SUCEAVA,ORAS GURA HUMORULUI,http://www.primariagh.ro,primariagh@gmail.com,230235051
SUCEAVA,ORAS LITENI,https://www.primaria-liteni.ro,litenisv@yahoo.com,230538262
SUCEAVA,ORAS MILISAUTI,https://primariamilisauti.ro,primaria.milisauti@gmail.com,230418175
SUCEAVA,ORAS SALCEA,http://www.primariasalcea.ro,postmaster@primariasalcea.ro,230529319
SUCEAVA,ORAS SIRET,https://siretromania.ro,primariasiret@siretromania.ro,23028090
SUCEAVA,ORAS SOLCA,http://solca.ro,primarie@solca.ro,230477215
SUCEAVA,ORAS VICOVU DE SUS,https://www.primaria-vicovudesus.ro,primariavicovudesus@yahoo.com,230413343
SUCEAVA,ADANCATA,N/A,adancata@yahoo.com,230528566
SUCEAVA,ARBORE,https://primariarbore.ro/,primariaarbore@yahoo.com,230539410
SUCEAVA,BAIA,https://www.comunabaia.ro/,primariabaia@gmail.com,230572504
SUCEAVA,BALACEANA,https://comunabalaceana.ro/,primariabalaceana@yahoo.ro,230534860
SUCEAVA,BALCAUTI,http://balcauti.ro/,primariabalcauti@yahoo.com,372900906
SUCEAVA,BERCHISESTI,https://comunaberchisesti.ro/,primariaberchisesti@yahoo.com,330562098
SUCEAVA,BILCA,https://primaria-bilca.ro/,primaria_bilca@yahoo.com,230411143
SUCEAVA,BOGDANESTI,http://comunabogdanesti.ro/v2/,primariabogdanesti@yahoo.com,230570511
SUCEAVA,BOROAIA,https://www.comunaboroaia.ro/,primaria@comunaboroaia.ro,230548016
SUCEAVA,BOSANCI,https://comunabosanci.ro/,primariabosanci@yahoo.com,230527001
